href,language_num,sex,speakerId,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1411,english426,female,[u'1411'],"[u'florence,', u'south', u'carolina,', u'usa']",english,[u'none'],"30,",0.0,naturalistic,[u'usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1412,english427,female,[u'1412'],"[u'hanover,', u'pennsylvania,', u'usa']",english,[u'none'],"68,",0.0,naturalistic,[u'usa'],68.0,68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1413,english428,female,[u'1413'],"[u'kingstree,', u'south', u'carolina,', u'usa']",english,[u'none'],"55,",0.0,naturalistic,[u'usa'],55.0,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1416,english429,female,[u'1416'],"[u'philadelphia,', u'pennsylvania,', u'usa']",english,"[u'german', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1419,english430,female,[u'1419'],"[u'melbourne,', u'australia']",english,[u'none'],"23,",0.0,naturalistic,[u'australia'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1423,english431,female,[u'1423'],"[u'green', u'bay,', u'wisconsin,', u'usa']",english,"[u'german', u'']","23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1428,english432,female,[u'1428'],"[u'dublin,', u'ireland']",english,"[u'french', u'spanish', u'']","22,",0.0,naturalistic,[u'ireland'],21.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1430,english433,female,[u'1430'],"[u'gladwin,', u'michigan,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1469,english434,male,[u'1469'],"[u'kansas', u'city,', u'kansas,', u'usa']",english,"[u'german', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1471,english435,female,[u'1471'],"[u'palm', u'springs,', u'california,', u'usa']",english,"[u'japanese', u'']","20,",0.0,naturalistic,[u'usa'],17.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1475,english436,female,[u'1475'],"[u'freeport,', u'the', u'bahamas']",english,[u'none'],"19,",0.0,naturalistic,"[u'the', u'bahamas']",19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1477,english437,male,[u'1477'],"[u'cleveland,', u'ohio,', u'usa']",english,"[u'french', u'italian', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1492,english438,female,[u'1492'],"[u'houston,', u'texas,', u'usa']",english,[u'none'],"20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1493,english439,female,[u'1493'],"[u'richmond,', u'british', u'columbia,', u'canada']",english,[u'none'],"18,",0.0,naturalistic,[u'canada'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1502,english440,female,[u'1502'],"[u'glasgow,', u'scotland,', u'uk']",english,"[u'spanish', u'']","22,",0.0,naturalistic,[u'scotland'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1524,english441,female,[u'1524'],"[u'oquawka,', u'illinois,', u'usa']",english,"[u'french', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1528,english442,male,[u'1528'],"[u'salisbury', u'mills,', u'new', u'york,', u'usa']",english,"[u'french', u'spanish', u'']","23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1530,english443,male,[u'1530'],"[u'fort', u'collins,', u'colorado,', u'usa']",english,"[u'french', u'spanish', u'']","31,",0.0,naturalistic,[u'usa'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1531,english444,male,[u'1531'],"[u'anniston,', u'alabama,', u'usa']",english,"[u'spanish', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1532,english445,male,[u'1532'],"[u'san', u'francisco,', u'california,', u'usa']",english,"[u'mandarin', u'']","60,",0.0,naturalistic,[u'usa'],59.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1533,english446,female,[u'1533'],"[u'moorhead,', u'minnesota,', u'usa']",english,[u'none'],"23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1534,english447,male,[u'1534'],"[u'hartford,', u'connecticut,', u'usa']",english,"[u'french', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1536,english448,male,[u'1536'],"[u'isle', u'of', u'arran,', u'scotland,', u'uk']",english,"[u'german', u'']","20,",0.0,naturalistic,[u'uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1538,english449,male,[u'1538'],"[u'barton,', u'vermont,', u'usa']",english,[u'none'],"27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1544,english450,male,[u'1544'],"[u'windsor,', u'uk']",english,"[u'french', u'german', u'']","26,",0.0,naturalistic,[u'uk'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1546,english451,male,[u'1546'],"[u'hazlehurst,', u'georgia,', u'usa']",english,"[u'russian', u'']","44,",0.0,naturalistic,[u'usa'],44.0,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1547,english452,male,[u'1547'],"[u'newcastle,', u'australia']",english,[u'none'],"24,",0.0,naturalistic,[u'australia'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1548,english453,female,[u'1548'],"[u'chicago,', u'illinois,', u'usa']",english,"[u'french', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1550,english454,female,[u'1550'],"[u'raleigh,', u'north', u'carolina,', u'usa']",english,"[u'spanish', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1552,english455,female,[u'1552'],"[u'washington,', u'dc,', u'usa']",english,"[u'spanish', u'']","29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1554,english456,female,[u'1554'],"[u'lancashire,', u'leyland,', u'uk']",english,[u'none'],"37,",0.0,naturalistic,[u'uk'],37.0,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1555,english457,male,[u'1555'],"[u'syracuse,', u'new', u'york,', u'usa']",english,[u'none'],"43,",0.0,naturalistic,[u'usa'],40.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1559,english458,female,[u'1559'],"[u'reno,', u'nevada,', u'usa']",english,"[u'japanese', u'']","22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1560,english459,male,[u'1560'],"[u'charlotte,', u'north', u'carolina,', u'usa']",english,"[u'french', u'german', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1561,english460,female,[u'1561'],"[u'rutland,', u'england,', u'uk']",english,"[u'german', u'']","19,",0.0,naturalistic,[u'uk'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1563,english461,female,[u'1563'],"[u'poughkeepsie,', u'new', u'york,', u'usa']",english,[u'none'],"44,",0.0,naturalistic,[u'usa'],44.0,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1564,english462,male,[u'1564'],"[u'paducah,', u'kentucky,', u'usa']",english,"[u'german', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1571,english463,female,[u'1571'],"[u'brooklyn,', u'new', u'york,', u'usa']",english,"[u'french', u'spanish', u'']","53,",0.0,naturalistic,[u'usa'],53.0,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1618,english464,male,[u'1618'],"[u'ottawa,', u'ontario,', u'canada']",english,"[u'german', u'french', u'']","27,",0.0,naturalistic,[u'canada'],24.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1635,english465,male,[u'1635'],"[u'aylesbury,', u'buckinghamshire,', u'uk']",english,"[u'french', u'spanish', u'mandarin', u'']","20,",0.0,naturalistic,[u'uk'],19.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1637,english466,male,[u'1637'],"[u'portland,', u'maine,', u'usa']",english,[u'none'],"18,",0.0,naturalistic,[u'usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1639,english467,male,[u'1639'],"[u'pozzuoli,', u'italy']",english,[u'none'],"23,",1.0,naturalistic,[u'usa'],18.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1640,english468,male,[u'1640'],"[u'myrtle', u'beach,', u'south', u'carolina,', u'usa']",english,"[u'german', u'greek,', u'ancient', u'']","30,",0.0,naturalistic,[u'usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1641,english469,male,[u'1641'],"[u'knoxville,', u'tennessee,', u'usa']",english,"[u'japanese', u'']","22,",0.0,naturalistic,[u'usa'],21.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1642,english470,male,[u'1642'],"[u'leighton', u'buzzard,', u'uk']",english,"[u'french', u'japanese', u'']","21,",0.0,naturalistic,[u'uk'],20.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1648,english471,female,[u'1648'],"[u'calgary,', u'alberta,', u'canada']",english,"[u'spanish', u'french', u'']","26,",0.0,naturalistic,[u'canada'],24.5,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1649,english472,male,[u'1649'],"[u'rota,', u'spain']",english,"[u'spanish', u'russian', u'']","26,",0.0,naturalistic,[u'usa'],23.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1650,english473,male,[u'1650'],"[u'nottingham,', u'uk']",english,[u'none'],"20,",0.0,naturalistic,[u'uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1656,english474,female,[u'1656'],"[u'rochester,', u'minnesota,', u'usa']",english,"[u'spanish', u'']","33,",0.0,naturalistic,[u'usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1657,english475,female,[u'1657'],"[u'ogden,', u'utah,', u'usa']",english,[u'none'],"29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1658,english476,female,[u'1658'],"[u'manchester,', u'new', u'hampshire,', u'usa']",english,[u'none'],"64,",0.0,naturalistic,[u'usa'],64.0,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1659,english477,female,[u'1659'],"[u'san', u'diego,', u'california,', u'usa']",english,"[u'german', u'']","31,",0.0,naturalistic,[u'usa'],27.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1661,english478,male,[u'1661'],"[u'sydney,', u'nova', u'scotia,', u'canada']",english,[u'none'],"19,",0.0,naturalistic,[u'canada'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1664,english479,female,[u'1664'],"[u'new', u'york,', u'new', u'york,', u'usa']",english,[u'none'],"64,",0.0,naturalistic,[u'usa'],64.0,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1665,english480,male,[u'1665'],"[u'winston-salem,', u'north', u'carolina,', u'usa']",english,[u'none'],"58,",0.0,naturalistic,[u'usa'],58.0,58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1666,english481,female,[u'1666'],"[u'stringtown,', u'oklahoma,', u'usa']",english,"[u'german', u'spanish', u'']","88,",0.0,naturalistic,[u'usa'],82.0,88
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1667,english482,female,[u'1667'],"[u'yeadon,', u'pennsylvania,', u'usa']",english,[u'none'],"74,",0.0,naturalistic,[u'usa'],74.0,74
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1668,english483,male,[u'1668'],"[u'boston,', u'massachusetts,', u'usa']",english,"[u'spanish', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1672,english484,male,[u'1672'],"[u'dublin,', u'ireland']",english,"[u'irish', u'french', u'japanese', u'swedish', u'spanish', u'']","24,",0.0,naturalistic,[u'ireland'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1674,english485,male,[u'1674'],"[u'cromwell,', u'connecticut,', u'usa']",english,"[u'french', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1683,english486,female,[u'1683'],"[u'corentyne,', u'guyana']",english,[u'none'],"53,",0.0,naturalistic,"[u'guyana,', u'usa']",53.0,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1688,english487,female,[u'1688'],"[u'london,', u'uk']",english,"[u'french', u'']","22,",0.0,naturalistic,[u'uk'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1692,english488,female,[u'1692'],"[u'irvine,', u'scotland,', u'uk']",english,[u'none'],"35,",0.0,naturalistic,"[u'uk,', u'usa']",35.0,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1694,english489,female,[u'1694'],"[u'kingston,', u'jamaica']",english,[u'none'],"46,",0.0,naturalistic,"[u'jamaica,', u'usa']",46.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1709,english490,male,[u'1709'],"[u'auckland,', u'new', u'zealand']",english,[u'none'],"18,",0.0,naturalistic,"[u'new', u'zealand']",18.5,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1713,english491,female,[u'1713'],"[u'westmoreland,', u'jamaica']",english,[u'none'],"79,",0.0,naturalistic,"[u'jamaica,', u'usa']",79.0,79
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1716,english492,female,[u'1716'],"[u'omaha,', u'nebraska,', u'usa']",english,"[u'spanish', u'german', u'']","22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1718,english493,male,[u'1718'],"[u'miami,', u'florida,', u'usa']",english,"[u'spanish', u'japanese', u'']","20,",0.0,naturalistic,[u'usa'],13.5,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1719,english494,male,[u'1719'],"[u'findlay,', u'ohio,', u'usa']",english,"[u'korean', u'japanese', u'']","27.5,",0.0,naturalistic,[u'usa'],27.5,27.5
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1720,english495,male,[u'1720'],"[u'kirkland,', u'washington,', u'usa']",english,[u'none'],"21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1724,english496,male,[u'1724'],"[u'london,', u'england,', u'uk']",english,"[u'japanese', u'']","20,",0.0,naturalistic,[u'uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1726,english497,male,[u'1726'],"[u'cleveland,', u'ohio,', u'usa']",english,[u'none'],"22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1727,english498,male,[u'1727'],"[u'prince', u'george,', u'british', u'columbia,', u'canada']",english,"[u'french', u'german', u'']","27,",0.0,naturalistic,[u'canada'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1728,english499,female,[u'1728'],"[u'st.', u'paul,', u'minnesota,', u'usa']",english,"[u'french', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1733,english500,male,[u'1733'],"[u'albury,', u'new', u'south', u'wales,', u'australia']",english,"[u'indonesian', u'tongan', u'']","38,",0.0,naturalistic,[u'australia'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1734,english501,female,[u'1734'],"[u'pittsburgh,', u'pennsylvania,', u'usa']",english,[u'none'],"64,",0.0,naturalistic,[u'usa'],64.0,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1735,english502,female,[u'1735'],"[u'farmington', u'hills,', u'michigan,', u'usa']",english,[u'none'],"30,",0.0,naturalistic,[u'usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1739,english503,female,[u'1739'],"[u'benin', u'city,', u'nigeria']",english,"[u'spanish', u'german', u'']","29,",0.0,naturalistic,"[u'nigeria,', u'usa']",25.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1786,english504,male,[u'1786'],"[u'west', u'palm', u'beach,', u'florida,', u'usa']",english,"[u'japanese', u'']","25,",0.0,naturalistic,[u'usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1798,english505,female,[u'1798'],"[u'beirut,', u'lebanon']",english,"[u'french', u'italian', u'arabic', u'spanish', u'mandarin', u'']","50,",0.0,naturalistic,[u'usa'],9.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1799,english506,female,[u'1799'],"[u'new', u'orleans,', u'louisiana,', u'usa']",english,"[u'french', u'mandarin', u'']","30,",0.0,naturalistic,[u'usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1800,english507,male,[u'1800'],"[u'accra,', u'ghana']",english,"[u'twi', u'ga', u'spanish', u'']","21,",0.0,naturalistic,"[u'ghana,', u'usa']",21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1801,english508,female,[u'1801'],"[u'winfield,', u'illinois,', u'usa']",english,"[u'spanish', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1802,english509,female,[u'1802'],"[u'coudersport,', u'pennsylvania,', u'usa']",english,"[u'spanish', u'']","44,",0.0,naturalistic,[u'usa'],35.0,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1803,english510,female,[u'1803'],"[u'philadelphia,', u'pennsylvania,', u'usa']",english,"[u'french', u'']","66,",0.0,naturalistic,[u'usa'],66.0,66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1818,english511,female,[u'1818'],"[u'montgomery,', u'alabama,', u'usa']",english,"[u'german', u'']","31,",0.0,naturalistic,[u'usa'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1819,english512,female,[u'1819'],"[u'salina,', u'kansas,', u'usa']",english,[u'none'],"54,",0.0,naturalistic,[u'usa'],54.0,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1856,english513,female,[u'1856'],"[u'bocas', u'del', u'toro,', u'panama']",english,"[u'spanish', u'']","52,",0.0,naturalistic,"[u'panama,', u'usa']",52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1872,english514,male,[u'1872'],"[u'youngstown,', u'ohio,', u'usa']",english,[u'none'],"57,",0.0,naturalistic,[u'usa'],57.0,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1873,english515,female,[u'1873'],"[u'youngstown,', u'ohio,', u'usa']",english,[u'none'],"55,",0.0,naturalistic,[u'usa'],55.0,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1875,english516,female,[u'1875'],"[u'dripping', u'springs,', u'texas,', u'usa']",english,"[u'french', u'japanese', u'mandarin', u'german', u'']","32,",0.0,naturalistic,[u'usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1876,english517,male,[u'1876'],"[u'colorado', u'springs,', u'colorado,', u'usa']",english,"[u'spanish', u'']","33,",0.0,naturalistic,[u'usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1878,english518,male,[u'1878'],"[u'kells,', u'meath,', u'ireland']",english,"[u'irish', u'']","24,",0.0,naturalistic,[u'ireland'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1882,english519,female,[u'1882'],"[u'karachi,', u'pakistan']",english,"[u'urdu', u'german', u'']","18,",1.0,naturalistic,"[u'canada,', u'usa']",16.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1884,english520,female,[u'1884'],"[u'st.', u'paul,', u'minnesota,', u'usa']",english,"[u'mandarin', u'spanish', u'']","47,",0.0,naturalistic,[u'usa'],47.0,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1886,english521,female,[u'1886'],"[u'bethesda,', u'maryland,', u'usa']",english,"[u'spanish', u'']","25,",0.0,naturalistic,[u'usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1887,english522,female,[u'1887'],"[u'bethpage,', u'new', u'york,', u'usa']",english,[u'none'],"22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1888,english523,female,[u'1888'],"[u'madison,', u'wisconsin,', u'usa']",english,"[u'arabic', u'french', u'']","18,",0.0,naturalistic,[u'usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1890,english524,male,[u'1890'],"[u'downers', u'grove,', u'illinois,', u'usa']",english,[u'none'],"19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1893,english525,female,[u'1893'],"[u'albion,', u'new', u'york,', u'usa']",english,[u'none'],"18,",0.0,naturalistic,[u'usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1895,english526,male,[u'1895'],"[u'woodbridge,', u'virginia,', u'usa']",english,[u'none'],"20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1907,english527,female,[u'1907'],"[u'wynnewood,', u'pennsylvania,', u'usa']",english,"[u'italian', u'']","25,",0.0,naturalistic,[u'usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1908,english528,female,[u'1908'],"[u'green', u'bay,', u'wisconsin,', u'usa']",english,"[u'arabic', u'farsi', u'swahili', u'spanish', u'']","52,",0.0,naturalistic,[u'usa'],52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1925,english529,female,[u'1925'],"[u'burlington,', u'vermont,', u'usa']",english,"[u'french', u'spanish', u'']","29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1926,english530,female,[u'1926'],"[u'detroit,', u'michigan,', u'usa']",english,"[u'german', u'']","50,",0.0,naturalistic,[u'usa'],35.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1928,english531,female,[u'1928'],"[u'nokesville,', u'virginia,', u'usa']",english,"[u'japanese', u'french', u'german', u'']","29,",0.0,naturalistic,[u'usa'],26.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1933,english532,female,[u'1933'],"[u'bristol,', u'connecticut,', u'usa']",english,[u'none'],"23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1934,english533,female,[u'1934'],"[u'fairfax,', u'virginia,', u'usa']",english,"[u'spanish', u'']","38,",0.0,naturalistic,[u'usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1951,english534,female,[u'1951'],"[u'mineola,', u'new', u'york,', u'usa']",english,[u'none'],"29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1955,english535,female,[u'1955'],"[u'plymouth,', u'massachusetts,', u'usa']",english,[u'none'],"22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1956,english536,female,[u'1956'],"[u'richmond,', u'virginia,', u'usa']",english,"[u'hebrew', u'spanish', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1957,english537,female,[u'1957'],"[u'woodbridge,', u'virginia,', u'usa']",english,"[u'spanish', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1958,english538,female,[u'1958'],"[u'lyndhurst,', u'virginia,', u'usa']",english,"[u'french', u'american', u'sign', u'language', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1959,english539,female,[u'1959'],"[u'orange', u'county,', u'california,', u'usa']",english,[u'none'],"19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1960,english540,female,[u'1960'],"[u'arlington,', u'virginia,', u'usa']",english,"[u'japanese', u'']","18,",0.0,naturalistic,[u'usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1961,english541,female,[u'1961'],"[u'fort', u'lauderdale,', u'florida,', u'usa']",english,[u'none'],"27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1962,english542,male,[u'1962'],"[u'toronto,', u'ontario,', u'canada']",english,"[u'french', u'']","60,",0.0,naturalistic,"[u'canada,', u'usa']",55.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969,english543,female,[u'1969'],"[u'vancouver,', u'british', u'columbia,', u'canada']",english,"[u'french', u'japanese', u'']","39,",0.0,naturalistic,"[u'canada,', u'usa,', u'uk,', u'cayman', u'islands']",36.0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1970,english544,male,[u'1970'],"[u'hanover,', u'new', u'hampshire,', u'usa']",english,"[u'spanish', u'']","31,",0.0,naturalistic,[u'usa'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1995,english545,male,[u'1995'],"[u'tangier', u'island,', u'virginia,', u'usa']",english,[u'none'],"56,",0.0,naturalistic,[u'usa'],56.0,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1996,english546,female,[u'1996'],"[u'tangier', u'island,', u'virginia,', u'usa']",english,[u'none'],"43,",0.0,naturalistic,[u'usa'],43.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1997,english547,male,[u'1997'],"[u'tangier', u'island,', u'virginia,', u'usa']",english,[u'none'],"63,",0.0,naturalistic,[u'usa'],63.0,63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2003,english548,male,[u'2003'],"[u'dublin,', u'ireland']",english,"[u'irish', u'']","61,",0.0,naturalistic,[u'ireland'],61.0,61
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2012,english549,female,[u'2012'],"[u'exminister,', u'uk']",english,"[u'french', u'arabic', u'']","19,",0.0,naturalistic,"[u'uk,', u'usa']",17.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2028,english550,male,[u'2028'],"[u'fredericksburg,', u'virginia,', u'usa']",english,[u'none'],"82,",0.0,naturalistic,[u'usa'],82.0,82
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2029,english551,female,[u'2029'],"[u'king', u'george,', u'virginia,', u'usa']",english,[u'none'],"81,",0.0,naturalistic,[u'usa'],81.0,81
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2043,english552,female,[u'2043'],"[u'bethesda,', u'maryland,', u'usa']",english,"[u'french', u'italian', u'']","23,",0.0,naturalistic,[u'USA'],20.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2046,english553,male,[u'2046'],"[u'nashville,', u'tennessee,', u'usa']",english,"[u'spanish', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2047,english554,female,[u'2047'],"[u'hoffman', u'estates,', u'illinois,', u'usa']",english,"[u'spanish', u'']","22,",0.0,naturalistic,[u'usa'],22.0,22
